fips,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,state,state_name,county_name
19161,0,0,0,0,0,0,0,0,IA,Iowa,Sac
19163,2,1,3,2,3,4,5,5,IA,Iowa,Scott
19165,0,0,0,0,0,0,0,0,IA,Iowa,Shelby
19167,0,0,0,0,0,0,0,0,IA,Iowa,Sioux
19169,0,0,0,1,0,1,1,0,IA,Iowa,Story
19171,0,0,0,2,0,1,0,1,IA,Iowa,Tama
19173,0,0,0,0,0,0,0,0,IA,Iowa,Taylor
19175,0,0,0,0,1,0,0,0,IA,Iowa,Union
19177,1,0,0,0,0,0,0,0,IA,Iowa,Van Buren
19179,0,0,1,1,1,0,0,0,IA,Iowa,Wapello
19181,1,0,0,0,0,1,0,0,IA,Iowa,Warren
19183,0,2,0,0,0,0,0,0,IA,Iowa,Washington
19185,0,0,0,0,0,0,0,0,IA,Iowa,Wayne
19187,0,0,1,0,2,1,2,1,IA,Iowa,Webster
19189,0,1,0,0,0,0,0,1,IA,Iowa,Winnebago
19191,0,0,0,0,0,0,0,0,IA,Iowa,Winneshiek
19193,1,1,4,1,0,1,0,0,IA,Iowa,Woodbury
19195,0,0,0,0,0,0,0,0,IA,Iowa,Worth
19197,0,0,0,0,0,0,1,0,IA,Iowa,Wright
20001,0,0,0,0,0,0,0,0,KS,Kansas,Allen
20003,0,0,0,0,0,0,0,0,KS,Kansas,Anderson
20005,0,0,0,0,2,0,0,0,KS,Kansas,Atchison
20007,0,0,1,1,0,1,0,0,KS,Kansas,Barber
20009,1,1,0,0,0,1,1,0,KS,Kansas,Barton
20011,0,0,0,1,0,0,0,0,KS,Kansas,Bourbon
20013,1,0,0,0,0,0,0,0,KS,Kansas,Brown
20015,0,0,1,1,0,0,2,2,KS,Kansas,Butler
20017,0,0,0,1,0,0,1,0,KS,Kansas,Chase
20019,0,0,0,0,0,0,0,0,KS,Kansas,Chautauqua
20021,1,0,0,0,0,0,0,0,KS,Kansas,Cherokee
20023,0,0,0,0,0,0,0,0,KS,Kansas,Cheyenne
20025,0,0,0,0,0,0,0,1,KS,Kansas,Clark
20027,0,0,0,0,0,0,0,0,KS,Kansas,Clay
20029,0,0,0,0,0,0,0,0,KS,Kansas,Cloud
20031,0,0,0,0,0,0,0,0,KS,Kansas,Coffey
20033,0,0,0,0,0,0,0,0,KS,Kansas,Comanche
20035,2,0,0,0,0,0,0,0,KS,Kansas,Cowley
20037,0,0,2,1,0,0,0,0,KS,Kansas,Crawford
20039,1,0,0,2,0,0,0,0,KS,Kansas,Decatur
20041,0,0,0,0,1,0,0,0,KS,Kansas,Dickinson
20043,0,0,0,0,0,0,0,0,KS,Kansas,Doniphan
20045,0,0,0,1,4,1,1,0,KS,Kansas,Douglas
20047,0,0,0,0,0,0,0,0,KS,Kansas,Edwards
20049,0,0,0,0,0,0,0,0,KS,Kansas,Elk
20051,0,0,2,0,0,0,0,0,KS,Kansas,Ellis
20053,0,0,1,0,0,0,0,0,KS,Kansas,Ellsworth
20055,0,0,0,1,0,0,0,0,KS,Kansas,Finney
20057,0,0,0,0,0,0,0,0,KS,Kansas,Ford
20059,1,0,0,0,0,0,0,0,KS,Kansas,Franklin
20061,0,0,1,1,0,0,1,0,KS,Kansas,Geary
20063,0,0,0,0,0,0,0,0,KS,Kansas,Gove
20065,0,0,0,0,0,0,0,0,KS,Kansas,Graham
20067,0,0,0,0,0,0,0,0,KS,Kansas,Grant
20069,0,0,0,0,0,0,1,0,KS,Kansas,Gray
20071,0,0,0,0,0,0,0,0,KS,Kansas,Greeley
20073,0,0,0,0,0,0,0,0,KS,Kansas,Greenwood
20075,0,0,0,0,0,0,0,0,KS,Kansas,Hamilton
20077,0,0,0,0,0,0,0,1,KS,Kansas,Harper
20079,1,0,2,1,0,0,0,0,KS,Kansas,Harvey
20081,0,0,0,0,0,0,0,0,KS,Kansas,Haskell
20083,0,0,0,0,0,0,0,0,KS,Kansas,Hodgeman
20085,0,0,0,1,0,0,1,1,KS,Kansas,Jackson
20087,0,0,0,0,0,0,0,0,KS,Kansas,Jefferson
20089,0,0,0,0,1,0,0,0,KS,Kansas,Jewell
20091,2,2,4,5,4,5,3,3,KS,Kansas,Johnson
20093,0,0,0,0,0,0,0,0,KS,Kansas,Kearny
20095,0,1,0,0,0,0,0,0,KS,Kansas,Kingman
20097,0,0,0,0,0,0,0,0,KS,Kansas,Kiowa
20099,0,0,0,1,0,1,0,0,KS,Kansas,Labette
20101,0,0,0,0,0,0,0,0,KS,Kansas,Lane
20103,1,0,1,1,0,0,0,0,KS,Kansas,Leavenworth
20105,0,0,0,0,0,0,0,0,KS,Kansas,Lincoln
20107,0,0,0,0,0,0,0,0,KS,Kansas,Linn
20109,0,0,0,0,0,0,0,0,KS,Kansas,Logan
20111,1,0,0,0,0,0,0,1,KS,Kansas,Lyon
20113,1,1,1,1,0,0,0,0,KS,Kansas,McPherson
20115,0,0,0,1,0,0,0,0,KS,Kansas,Marion
20117,0,0,0,1,0,0,0,0,KS,Kansas,Marshall
20119,0,0,0,0,0,0,0,0,KS,Kansas,Meade
20121,0,0,0,0,0,0,0,0,KS,Kansas,Miami
20123,0,0,0,0,0,0,0,0,KS,Kansas,Mitchell
20125,1,1,0,0,0,3,1,1,KS,Kansas,Montgomery
20127,0,0,1,0,0,0,0,0,KS,Kansas,Morris
20129,0,0,0,0,0,0,0,0,KS,Kansas,Morton
20131,0,0,0,0,0,0,0,1,KS,Kansas,Nemaha
20133,1,0,0,0,1,0,0,2,KS,Kansas,Neosho
20135,0,0,0,0,0,0,0,0,KS,Kansas,Ness
20137,0,0,0,0,0,0,0,0,KS,Kansas,Norton
20139,0,2,0,0,2,0,0,0,KS,Kansas,Osage
20141,0,0,0,0,0,0,0,0,KS,Kansas,Osborne
20143,0,0,0,0,0,0,0,0,KS,Kansas,Ottawa
20145,0,0,0,1,0,0,0,0,KS,Kansas,Pawnee
20147,0,0,0,0,0,0,0,0,KS,Kansas,Phillips
20149,0,0,0,0,1,0,0,0,KS,Kansas,Pottawatomie
20151,0,1,0,0,1,0,0,0,KS,Kansas,Pratt
20153,0,0,0,0,0,0,0,0,KS,Kansas,Rawlins
20155,1,2,1,1,1,1,0,0,KS,Kansas,Reno
20157,0,0,0,0,0,0,0,0,KS,Kansas,Republic
20159,0,0,0,0,0,1,1,0,KS,Kansas,Rice
20161,0,0,0,0,0,0,2,0,KS,Kansas,Riley
20163,0,0,0,0,0,0,0,2,KS,Kansas,Rooks
20165,0,0,0,0,0,0,1,0,KS,Kansas,Rush
20167,0,0,0,0,0,0,0,0,KS,Kansas,Russell
20169,2,1,0,0,0,1,4,0,KS,Kansas,Saline
20171,0,0,0,0,0,0,0,0,KS,Kansas,Scott
20173,10,9,6,5,5,10,5,13,KS,Kansas,Sedgwick
20175,0,0,0,0,0,0,0,0,KS,Kansas,Seward
20177,1,2,6,2,2,2,5,2,KS,Kansas,Shawnee
20179,0,0,0,1,0,0,0,0,KS,Kansas,Sheridan
20181,0,0,1,0,0,0,0,0,KS,Kansas,Sherman
20183,0,0,0,0,0,0,0,0,KS,Kansas,Smith
20185,0,0,0,0,0,0,0,0,KS,Kansas,Stafford
20187,0,0,0,0,0,0,0,0,KS,Kansas,Stanton
20189,0,0,0,0,0,0,0,0,KS,Kansas,Stevens
20191,0,0,0,0,0,0,0,0,KS,Kansas,Sumner
20193,0,1,0,0,0,0,1,0,KS,Kansas,Thomas
20195,0,0,0,0,0,0,0,0,KS,Kansas,Trego
20197,0,0,0,0,0,0,0,0,KS,Kansas,Wabaunsee
20199,0,0,0,0,0,0,0,0,KS,Kansas,Wallace
20201,0,0,0,0,0,0,0,0,KS,Kansas,Washington
20203,0,0,0,0,0,0,0,0,KS,Kansas,Wichita
20205,0,0,0,0,0,0,0,0,KS,Kansas,Wilson
20207,0,0,0,0,0,0,1,0,KS,Kansas,Woodson
20209,7,5,5,4,5,4,8,3,KS,Kansas,Wyandotte
21001,0,0,0,0,0,0,0,0,KY,Kentucky,Adair
21003,0,0,0,0,1,0,0,0,KY,Kentucky,Allen
21005,0,1,0,1,0,1,0,0,KY,Kentucky,Anderson
21007,0,0,0,0,0,0,0,0,KY,Kentucky,Ballard
21009,1,0,2,0,0,0,0,1,KY,Kentucky,Barren
21011,0,0,0,1,0,1,0,0,KY,Kentucky,Bath
21013,0,0,0,1,1,0,1,3,KY,Kentucky,Bell
21015,2,2,0,0,1,0,1,1,KY,Kentucky,Boone
21017,0,0,1,0,1,0,0,0,KY,Kentucky,Bourbon
21019,0,0,0,1,1,0,0,1,KY,Kentucky,Boyd
21021,0,0,0,0,0,0,0,2,KY,Kentucky,Boyle
21023,0,0,0,0,0,0,0,0,KY,Kentucky,Bracken
21025,0,0,0,0,0,0,0,0,KY,Kentucky,Breathitt
21027,0,0,0,0,0,0,0,0,KY,Kentucky,Breckinridge
21029,0,0,1,0,0,0,1,1,KY,Kentucky,Bullitt
21031,0,0,1,0,1,1,0,0,KY,Kentucky,Butler
21033,1,0,0,0,0,0,1,0,KY,Kentucky,Caldwell
21035,0,0,0,1,0,1,0,0,KY,Kentucky,Calloway
21037,0,0,0,0,0,0,2,2,KY,Kentucky,Campbell
21039,0,0,0,0,0,0,0,0,KY,Kentucky,Carlisle
21041,0,0,0,0,0,0,0,0,KY,Kentucky,Carroll
21043,1,0,0,0,0,2,0,0,KY,Kentucky,Carter
21045,0,1,0,0,0,0,0,0,KY,Kentucky,Casey
21047,0,0,0,0,2,0,0,2,KY,Kentucky,Christian
21049,1,0,0,0,0,0,0,0,KY,Kentucky,Clark
21051,0,0,0,0,0,0,0,0,KY,Kentucky,Clay
21053,0,0,0,0,0,0,0,0,KY,Kentucky,Clinton
21055,1,0,0,0,0,0,0,0,KY,Kentucky,Crittenden
21057,0,1,0,0,1,0,2,0,KY,Kentucky,Cumberland
21059,0,1,3,1,3,0,1,1,KY,Kentucky,Daviess
21061,1,0,0,0,0,0,0,1,KY,Kentucky,Edmonson
21063,0,0,0,0,0,0,0,0,KY,Kentucky,Elliott
21065,0,0,0,0,0,0,0,0,KY,Kentucky,Estill
21067,3,0,2,2,0,6,1,3,KY,Kentucky,Fayette
21069,0,0,0,0,0,0,1,0,KY,Kentucky,Fleming
21071,0,1,0,0,0,0,0,1,KY,Kentucky,Floyd
21073,0,1,0,0,1,0,1,1,KY,Kentucky,Franklin
21075,0,0,0,1,0,0,0,0,KY,Kentucky,Fulton
21077,1,0,0,0,0,0,0,2,KY,Kentucky,Gallatin
21079,0,0,0,1,0,0,0,1,KY,Kentucky,Garrard
21081,1,1,0,0,0,0,0,2,KY,Kentucky,Grant
21083,0,0,2,1,0,0,0,1,KY,Kentucky,Graves
21085,0,1,0,0,0,1,0,1,KY,Kentucky,Grayson
21087,0,0,0,0,0,0,0,0,KY,Kentucky,Green
21089,0,0,0,1,0,0,1,0,KY,Kentucky,Greenup
21091,1,0,0,0,0,0,0,0,KY,Kentucky,Hancock
21093,1,2,0,0,4,1,1,3,KY,Kentucky,Hardin
21095,1,0,1,0,1,0,0,0,KY,Kentucky,Harlan
21097,0,0,0,0,1,0,0,0,KY,Kentucky,Harrison
21099,0,1,0,0,1,0,1,0,KY,Kentucky,Hart
21101,0,0,0,1,0,2,0,0,KY,Kentucky,Henderson
21103,0,0,0,0,0,0,0,0,KY,Kentucky,Henry
21105,1,0,0,0,0,0,0,0,KY,Kentucky,Hickman
21107,2,4,1,0,0,0,0,0,KY,Kentucky,Hopkins
21109,0,0,0,0,0,1,0,0,KY,Kentucky,Jackson
21111,9,8,8,17,10,8,16,12,KY,Kentucky,Jefferson
21113,0,1,1,0,0,2,0,0,KY,Kentucky,Jessamine
21115,0,0,0,0,1,0,1,0,KY,Kentucky,Johnson
21117,2,3,0,1,2,0,2,3,KY,Kentucky,Kenton
21119,0,1,1,2,0,1,0,1,KY,Kentucky,Knott
21121,0,0,1,2,1,0,4,0,KY,Kentucky,Knox
21123,0,0,0,0,0,0,0,0,KY,Kentucky,Larue
21125,0,0,1,1,2,0,1,1,KY,Kentucky,Laurel
21127,0,0,0,0,0,0,0,1,KY,Kentucky,Lawrence
21129,0,0,0,0,1,0,0,0,KY,Kentucky,Lee
21131,0,0,0,0,0,0,1,0,KY,Kentucky,Leslie
21133,0,0,0,0,0,0,0,1,KY,Kentucky,Letcher
21135,0,0,0,0,0,0,1,0,KY,Kentucky,Lewis
21137,0,0,0,0,0,0,1,1,KY,Kentucky,Lincoln
21139,0,0,0,0,0,0,0,0,KY,Kentucky,Livingston
21141,0,0,1,0,0,1,0,1,KY,Kentucky,Logan
21143,0,1,0,1,0,0,0,0,KY,Kentucky,Lyon
21145,0,1,0,0,1,3,3,0,KY,Kentucky,McCracken
21147,0,0,0,1,1,0,1,0,KY,Kentucky,McCreary
21149,0,0,0,0,0,0,0,0,KY,Kentucky,McLean
21151,1,2,1,1,1,1,0,0,KY,Kentucky,Madison
21153,0,1,0,0,0,0,0,0,KY,Kentucky,Magoffin
21155,1,0,0,0,0,0,0,1,KY,Kentucky,Marion
21157,0,0,0,1,0,0,0,0,KY,Kentucky,Marshall
21159,0,0,0,0,0,0,0,0,KY,Kentucky,Martin
21161,0,0,0,0,0,0,0,1,KY,Kentucky,Mason
21163,0,0,0,0,0,0,0,0,KY,Kentucky,Meade
21165,0,0,0,0,0,0,0,0,KY,Kentucky,Menifee
21167,0,0,0,0,1,0,0,0,KY,Kentucky,Mercer
21169,0,0,1,0,0,0,0,0,KY,Kentucky,Metcalfe
21171,0,1,0,0,0,0,0,0,KY,Kentucky,Monroe
21173,0,0,0,0,0,0,0,1,KY,Kentucky,Montgomery
21175,0,0,0,0,0,0,0,1,KY,Kentucky,Morgan
21177,1,0,0,0,1,0,1,0,KY,Kentucky,Muhlenberg
21179,0,1,1,1,0,0,0,0,KY,Kentucky,Nelson
21181,0,0,0,0,0,0,0,0,KY,Kentucky,Nicholas
21183,0,2,0,0,0,0,0,1,KY,Kentucky,Ohio
21185,0,0,1,0,0,2,2,0,KY,Kentucky,Oldham
21187,0,0,0,0,0,0,0,0,KY,Kentucky,Owen
21189,0,0,0,1,0,0,0,0,KY,Kentucky,Owsley
21191,0,0,0,0,1,0,0,0,KY,Kentucky,Pendleton
21193,2,1,1,0,0,1,0,0,KY,Kentucky,Perry
21195,1,0,1,0,0,1,4,0,KY,Kentucky,Pike
21197,0,0,1,0,0,4,0,0,KY,Kentucky,Powell
21199,1,0,0,0,3,0,2,0,KY,Kentucky,Pulaski
21201,0,0,0,0,0,0,0,0,KY,Kentucky,Robertson
21203,0,1,0,0,1,0,0,0,KY,Kentucky,Rockcastle
21205,0,0,1,0,0,0,0,0,KY,Kentucky,Rowan
21207,0,0,0,0,0,0,0,0,KY,Kentucky,Russell
21209,0,2,3,0,2,0,2,2,KY,Kentucky,Scott
21211,2,0,1,1,0,0,0,2,KY,Kentucky,Shelby
21213,0,0,1,0,2,0,0,0,KY,Kentucky,Simpson
21215,0,0,0,0,0,0,0,0,KY,Kentucky,Spencer
21217,0,0,1,0,0,0,0,0,KY,Kentucky,Taylor
21219,0,0,0,0,0,1,0,0,KY,Kentucky,Todd
21221,0,0,0,1,0,0,1,2,KY,Kentucky,Trigg
21223,0,0,0,0,0,0,0,0,KY,Kentucky,Trimble
21225,0,0,0,0,0,0,0,0,KY,Kentucky,Union
21227,2,1,1,4,1,1,1,0,KY,Kentucky,Warren
21229,0,0,0,0,0,0,0,0,KY,Kentucky,Washington
21231,0,0,0,1,0,0,0,0,KY,Kentucky,Wayne
21233,0,0,0,1,0,0,0,0,KY,Kentucky,Webster
21235,0,1,0,3,1,0,1,2,KY,Kentucky,Whitley
21237,0,1,0,0,0,1,0,1,KY,Kentucky,Wolfe
21239,0,0,0,1,0,0,0,0,KY,Kentucky,Woodford
22001,2,1,0,1,0,0,3,2,LA,Louisiana,Acadia Parish
22003,0,0,1,2,0,0,0,0,LA,Louisiana,Allen Parish
22005,1,0,0,0,0,0,0,1,LA,Louisiana,Ascension Parish
22007,0,0,0,0,0,0,0,0,LA,Louisiana,Assumption Parish
22009,0,1,0,2,0,1,1,1,LA,Louisiana,Avoyelles Parish
22011,2,0,1,0,0,2,0,0,LA,Louisiana,Beauregard Parish
22013,0,0,0,0,0,0,0,0,LA,Louisiana,Bienville Parish
22015,2,1,1,0,3,2,2,1,LA,Louisiana,Bossier Parish
22017,7,11,2,4,8,3,13,3,LA,Louisiana,Caddo Parish
22019,1,2,3,4,2,3,3,7,LA,Louisiana,Calcasieu Parish
22021,0,0,0,0,0,0,0,0,LA,Louisiana,Caldwell Parish
22023,0,0,0,0,0,0,0,0,LA,Louisiana,Cameron Parish
22025,0,0,0,0,0,0,0,0,LA,Louisiana,Catahoula Parish
22027,0,0,0,1,0,0,0,0,LA,Louisiana,Claiborne Parish
22029,0,0,0,0,0,2,0,0,LA,Louisiana,Concordia Parish
22031,0,0,0,1,0,1,0,2,LA,Louisiana,De Soto Parish
22033,6,9,8,7,3,6,5,4,LA,Louisiana,East Baton Rouge Parish
22035,0,0,0,0,0,0,0,0,LA,Louisiana,East Carroll Parish
22037,0,0,0,0,0,2,0,1,LA,Louisiana,East Feliciana Parish
22039,1,1,0,1,0,1,1,0,LA,Louisiana,Evangeline Parish
22041,0,1,0,0,0,0,0,1,LA,Louisiana,Franklin Parish
22043,0,0,0,0,0,0,0,0,LA,Louisiana,Grant Parish
22045,2,0,1,1,1,1,2,1,LA,Louisiana,Iberia Parish
22047,2,1,1,1,0,0,1,1,LA,Louisiana,Iberville Parish
22049,0,0,0,0,0,0,0,0,LA,Louisiana,Jackson Parish
22051,11,6,9,8,8,5,5,9,LA,Louisiana,Jefferson Parish
22053,0,1,0,0,1,1,1,0,LA,Louisiana,Jefferson Davis Parish
22055,3,2,4,1,3,2,6,5,LA,Louisiana,Lafayette Parish
22057,0,0,1,0,0,1,0,2,LA,Louisiana,Lafourche Parish
22059,0,0,0,0,0,0,1,0,LA,Louisiana,La Salle Parish
22061,0,0,0,1,0,0,0,0,LA,Louisiana,Lincoln Parish
22063,3,3,2,0,1,1,0,2,LA,Louisiana,Livingston Parish
22065,0,0,0,1,0,0,2,1,LA,Louisiana,Madison Parish
22067,1,1,0,0,0,1,1,0,LA,Louisiana,Morehouse Parish
22069,2,0,0,0,0,0,0,0,LA,Louisiana,Natchitoches Parish
22071,5,19,9,8,2,14,10,4,LA,Louisiana,Orleans Parish
22073,2,2,1,6,3,1,5,0,LA,Louisiana,Ouachita Parish
22075,0,0,0,0,1,0,0,0,LA,Louisiana,Plaquemines Parish
22077,0,0,1,1,0,0,0,2,LA,Louisiana,Pointe Coupee Parish
22079,2,2,1,1,1,1,5,0,LA,Louisiana,Rapides Parish
22081,0,0,0,1,0,0,0,0,LA,Louisiana,Red River Parish
22083,0,0,0,0,0,0,0,0,LA,Louisiana,Richland Parish
22085,0,0,0,1,0,1,0,0,LA,Louisiana,Sabine Parish
22087,0,2,0,0,2,0,0,0,LA,Louisiana,St. Bernard Parish
22089,0,1,0,0,0,0,0,0,LA,Louisiana,St. Charles Parish
22091,0,0,0,0,0,1,0,0,LA,Louisiana,St. Helena Parish
22093,0,1,0,0,0,0,0,0,LA,Louisiana,St. James Parish
22095,4,0,0,1,0,0,0,0,LA,Louisiana,St. John the Baptist Parish
22097,2,1,1,1,1,0,1,1,LA,Louisiana,St. Landry Parish
22099,0,2,0,2,0,0,0,0,LA,Louisiana,St. Martin Parish
22101,1,1,0,0,1,0,2,2,LA,Louisiana,St. Mary Parish
22103,0,5,1,4,2,2,1,2,LA,Louisiana,St. Tammany Parish
22105,2,1,2,2,2,0,2,0,LA,Louisiana,Tangipahoa Parish
22107,0,0,0,0,0,0,0,0,LA,Louisiana,Tensas Parish
22109,2,2,1,2,0,2,2,5,LA,Louisiana,Terrebonne Parish
22111,2,1,0,1,0,1,0,0,LA,Louisiana,Union Parish
22113,0,0,1,2,0,0,0,4,LA,Louisiana,Vermilion Parish
22115,0,0,0,0,1,0,0,3,LA,Louisiana,Vernon Parish
22117,0,0,0,0,1,0,1,2,LA,Louisiana,Washington Parish
22119,0,0,0,0,1,0,0,1,LA,Louisiana,Webster Parish
22121,0,0,1,0,0,1,1,0,LA,Louisiana,West Baton Rouge Parish
22123,0,0,0,0,0,0,0,1,LA,Louisiana,West Carroll Parish
22125,0,0,0,0,0,0,0,0,LA,Louisiana,West Feliciana Parish
22127,0,0,0,0,2,0,1,0,LA,Louisiana,Winn Parish
23001,1,0,1,0,1,1,3,4,ME,Maine,Androscoggin
23003,1,1,2,1,1,1,0,3,ME,Maine,Aroostook
23005,1,2,3,4,0,1,1,3,ME,Maine,Cumberland
23007,0,0,0,0,0,0,0,0,ME,Maine,Franklin
23009,1,0,0,1,1,0,0,0,ME,Maine,Hancock
23011,0,3,0,4,1,1,1,4,ME,Maine,Kennebec
23013,0,0,0,0,0,0,0,0,ME,Maine,Knox
23015,0,0,1,1,0,0,1,0,ME,Maine,Lincoln
23017,2,1,0,0,0,0,1,1,ME,Maine,Oxford
23019,4,2,0,1,5,0,1,0,ME,Maine,Penobscot
23021,0,1,0,0,0,1,0,0,ME,Maine,Piscataquis
23023,0,0,0,0,0,1,0,1,ME,Maine,Sagadahoc
23025,0,1,1,1,1,1,0,1,ME,Maine,Somerset
23027,0,0,0,1,0,1,0,0,ME,Maine,Waldo
23029,0,0,0,1,0,0,0,0,ME,Maine,Washington
23031,1,0,1,1,0,1,0,0,ME,Maine,York
24001,0,0,0,1,2,0,0,0,MD,Maryland,Allegany
24003,3,4,1,1,3,3,4,4,MD,Maryland,Anne Arundel
24005,4,7,8,8,5,7,3,7,MD,Maryland,Baltimore
24009,0,1,0,1,1,0,2,1,MD,Maryland,Calvert
24011,0,0,0,0,1,0,0,0,MD,Maryland,Caroline
24013,0,0,0,0,0,1,3,0,MD,Maryland,Carroll
24015,0,2,4,2,0,1,0,2,MD,Maryland,Cecil
24017,0,2,1,3,2,1,2,2,MD,Maryland,Charles
24019,0,0,0,1,1,0,1,0,MD,Maryland,Dorchester
24021,1,1,0,2,2,1,1,1,MD,Maryland,Frederick
24023,0,0,0,0,0,0,0,0,MD,Maryland,Garrett
24025,5,0,3,0,2,1,0,0,MD,Maryland,Harford
24027,3,1,2,2,2,2,2,1,MD,Maryland,Howard
24029,1,0,0,0,0,0,0,1,MD,Maryland,Kent
24031,4,1,0,2,3,2,4,9,MD,Maryland,Montgomery
24033,7,7,9,5,10,7,17,5,MD,Maryland,Prince George's
24035,0,0,1,0,0,0,0,0,MD,Maryland,Queen Anne's
24037,0,0,0,0,1,3,3,2,MD,Maryland,St. Mary's
24039,0,0,0,0,0,0,0,0,MD,Maryland,Somerset
24041,0,0,0,0,0,0,1,0,MD,Maryland,Talbot
24043,2,1,0,0,2,0,0,0,MD,Maryland,Washington
24045,3,1,0,4,0,3,1,1,MD,Maryland,Wicomico
24047,0,0,0,1,0,0,0,0,MD,Maryland,Worcester
24510,6,13,15,12,6,9,16,16,MD,Maryland,Baltimore city
25001,0,2,1,0,4,0,1,1,MA,Massachusetts,Barnstable
25003,0,0,0,2,1,0,2,0,MA,Massachusetts,Berkshire
25005,1,1,3,2,6,0,1,7,MA,Massachusetts,Bristol
25007,0,0,0,0,0,0,0,0,MA,Massachusetts,Dukes
25009,3,3,6,2,1,3,5,2,MA,Massachusetts,Essex
25011,0,0,0,0,1,0,1,0,MA,Massachusetts,Franklin
25013,6,0,4,3,3,8,3,0,MA,Massachusetts,Hampden
25015,1,0,1,0,0,0,0,0,MA,Massachusetts,Hampshire
25017,1,5,4,2,1,3,5,5,MA,Massachusetts,Middlesex
25019,0,0,0,0,0,0,0,0,MA,Massachusetts,Nantucket
25021,1,5,3,1,4,0,3,4,MA,Massachusetts,Norfolk
25023,2,1,1,0,3,2,2,2,MA,Massachusetts,Plymouth
25025,5,7,4,4,2,4,7,6,MA,Massachusetts,Suffolk
25027,0,5,5,3,3,4,3,5,MA,Massachusetts,Worcester
26001,0,0,0,0,0,0,0,0,MI,Michigan,Alcona
26003,0,0,0,0,0,0,0,0,MI,Michigan,Alger
26005,3,0,1,1,0,1,0,1,MI,Michigan,Allegan
26007,0,0,0,0,0,0,0,0,MI,Michigan,Alpena
26009,0,0,0,0,0,0,0,0,MI,Michigan,Antrim
26011,0,0,0,0,0,0,0,1,MI,Michigan,Arenac
26013,0,0,0,0,0,0,0,0,MI,Michigan,Baraga
26015,0,0,1,0,1,1,0,2,MI,Michigan,Barry
26017,0,2,2,0,0,0,0,0,MI,Michigan,Bay
26019,0,0,0,0,0,0,0,0,MI,Michigan,Benzie
26021,2,1,3,0,5,0,0,2,MI,Michigan,Berrien
26023,0,0,0,0,1,0,0,0,MI,Michigan,Branch
26025,0,2,4,4,1,5,5,5,MI,Michigan,Calhoun
26027,0,0,0,1,0,1,0,0,MI,Michigan,Cass
26029,0,1,1,0,0,1,0,0,MI,Michigan,Charlevoix
26031,0,0,0,0,0,0,0,0,MI,Michigan,Cheboygan
26033,0,1,1,0,0,0,0,1,MI,Michigan,Chippewa
26035,0,0,2,0,1,0,0,0,MI,Michigan,Clare
26037,0,1,0,0,0,1,0,0,MI,Michigan,Clinton
26039,0,0,0,0,0,0,0,0,MI,Michigan,Crawford
26041,0,0,0,0,0,0,0,0,MI,Michigan,Delta
26043,0,0,0,0,1,0,0,0,MI,Michigan,Dickinson
26045,0,2,1,1,0,1,1,2,MI,Michigan,Eaton
26047,0,1,0,0,0,0,0,0,MI,Michigan,Emmet
26049,6,7,1,0,4,3,4,6,MI,Michigan,Genesee
26051,0,1,0,0,0,0,0,0,MI,Michigan,Gladwin
26053,0,0,0,0,0,0,0,0,MI,Michigan,Gogebic
26055,0,0,0,1,2,0,0,0,MI,Michigan,Grand Traverse
26057,0,0,0,0,1,0,0,1,MI,Michigan,Gratiot
26059,0,0,0,0,0,0,0,2,MI,Michigan,Hillsdale
26061,0,0,0,0,0,0,0,1,MI,Michigan,Houghton
26063,0,0,0,0,0,1,0,0,MI,Michigan,Huron
26065,1,4,0,0,1,0,1,1,MI,Michigan,Ingham
26067,1,0,0,0,0,0,1,0,MI,Michigan,Ionia
26069,0,0,0,0,0,0,0,0,MI,Michigan,Iosco
26071,0,0,0,0,0,0,0,2,MI,Michigan,Iron
26073,1,0,0,0,0,0,1,1,MI,Michigan,Isabella
26075,0,0,3,0,1,2,0,2,MI,Michigan,Jackson
26077,1,2,2,5,3,3,1,9,MI,Michigan,Kalamazoo
26079,0,0,0,0,0,0,0,0,MI,Michigan,Kalkaska
26081,2,2,5,8,6,3,0,4,MI,Michigan,Kent
26083,0,0,0,0,0,0,0,0,MI,Michigan,Keweenaw
26085,0,0,0,0,0,1,0,0,MI,Michigan,Lake
26087,0,1,0,0,0,0,0,0,MI,Michigan,Lapeer
26089,0,0,0,0,0,0,0,0,MI,Michigan,Leelanau
26091,2,0,0,0,0,0,0,0,MI,Michigan,Lenawee
26093,0,0,0,2,2,0,1,1,MI,Michigan,Livingston
26095,0,0,0,0,0,0,0,1,MI,Michigan,Luce
26097,0,0,1,0,1,0,0,0,MI,Michigan,Mackinac
26099,5,3,2,4,6,6,1,3,MI,Michigan,Macomb
26101,0,0,0,1,0,0,1,0,MI,Michigan,Manistee
26103,0,0,1,0,0,1,0,1,MI,Michigan,Marquette
26105,2,0,0,0,0,0,0,0,MI,Michigan,Mason
26107,0,0,0,0,0,0,0,0,MI,Michigan,Mecosta
26109,0,0,0,0,0,0,0,0,MI,Michigan,Menominee
26111,0,0,0,0,1,0,0,0,MI,Michigan,Midland
26113,0,0,0,0,1,0,1,1,MI,Michigan,Missaukee
26115,0,2,0,0,1,1,1,0,MI,Michigan,Monroe
26117,0,1,0,0,0,0,0,1,MI,Michigan,Montcalm
